cif_file,metal,modification,mod_code,sa,mpd,pd,pv,vf,ci,ad,time,ph,temp,ionic_charge,atomic_radius,polarizability,electronegativity,source_file,first_model_name,first_model_q,first_global_rank,first_metal_rank
CESFIQ_clean,Cu,Unmodified,0,3447.18,1.2718569961533774,12.64207,1.09608,0.7544,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5099,466
cg400449c_si_001_clean,Cu,Unmodified,0,3515.05,1.2876858081677358,12.65792,1.13157,0.7554,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5100,466
VIXPUP_clean,Cu,Unmodified,0,3282.31,1.2571755867057042,10.93218,1.03161,0.7418,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5101,466
CAYQIE_clean,Cu,Unmodified,0,3588.07,1.182251182390533,11.36799,1.0605,0.7382,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5102,466
NATKOL_clean,Cu,Unmodified,0,3946.53,1.0181399862664162,7.96067,1.00453,0.699,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5103,466
YOLGUB_clean,Cu,Unmodified,0,4016.0,1.0571414342629482,7.59854,1.06137,0.791,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5104,466
OMIMEE_clean,Cu,Unmodified,0,2962.95,1.3385524561669957,16.54568,0.991516,0.7618,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5105,466
XUDPAP_clean,Cu,Unmodified,0,3908.69,1.0535499105838528,8.19584,1.0295,0.7254,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5106,466
RAHNUL_clean,Cu,Unmodified,0,3119.9,1.3327863072534376,17.79893,1.03954,0.7632,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5107,466
PUJQEQ_clean,Cu,Unmodified,0,3163.0,1.2883338602592476,7.62791,1.01875,0.6814,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5108,466
AGOVOJ_clean,In,Unmodified,0,3431.85,1.4610195667060042,13.91201,1.2535,0.7722,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv,GBDT,42.79687692982889,5109,108
RAYMIP_clean,In,Unmodified,0,4196.14,1.533409276144266,13.47425,1.6086,0.8088,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv,GBDT,42.79687692982889,5110,108
UNIDAY_clean,In,Unmodified,0,3839.77,1.4106886610395935,12.6211,1.35418,0.7672,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv,GBDT,42.79687692982889,5111,108
AGOVID_charged,In,Unmodified,0,3333.82,1.4266277123539963,12.47057,1.18903,0.7636,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv,GBDT,42.79687692982889,5112,108
QUPZIM01_clean,Fe,Unmodified,0,2402.16,1.6681653178805744,9.92153,1.0018,0.706,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv,GBDT,42.77204450089101,5113,139
QUPZIM02_clean,Fe,Unmodified,0,2599.36,1.6157669580204357,10.30552,1.04999,0.7112,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv,GBDT,42.77204450089101,5114,139
TOVHUJ_clean,Fe,Unmodified,0,3427.22,1.089463763633499,8.92456,0.933458,0.6974,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv,GBDT,42.6546137772054,5115,140
QUQBEL_clean,Fe,Unmodified,0,2528.46,1.5770073483464244,9.80277,0.99685,0.7038,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv,GBDT,42.618562960338004,5116,141
POBGOE_clean,Fe,Unmodified,0,2585.71,1.5531362759164793,12.17292,1.00399,0.7182,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv,GBDT,42.618562960338004,5117,141
YEYCUC_SL,Zr,Unmodified,0,4186.05,1.331240668410554,17.82348,1.39316,0.7742,300.0,500.0,720.0,7.0,298.0,4.0,160.0,11.1,1.33,2019-11-01-ASR-internal_14142.csv,GBDT,42.58006681126462,5118,70
ja512973b_si_002_auto,Zr,Unmodified,0,4925.43,1.3905141277005255,17.75046,1.71222,0.7852,300.0,500.0,720.0,7.0,298.0,4.0,160.0,11.1,1.33,2019-11-01-ASR-internal_14142.csv,GBDT,42.58006681126462,5119,70
YEYCOW_clean,Zr,Unmodified,0,3545.4,1.326101427201444,17.90775,1.17539,0.737,300.0,500.0,720.0,7.0,298.0,4.0,160.0,11.1,1.33,2019-11-01-ASR-internal_14142.csv,GBDT,42.58006681126462,5120,70
jacs.6b06759_ja6b06759_si_002_clean,Zr,Unmodified,0,3816.87,1.4009908642421671,14.81093,1.33685,0.7704,300.0,500.0,720.0,7.0,298.0,4.0,160.0,11.1,1.33,2019-11-01-ASR-internal_14142.csv,GBDT,42.58006681126462,5121,70
ZOPLOH_clean,Zr,Unmodified,0,4197.82,1.2718220409641194,17.82355,1.33472,0.7698,300.0,500.0,720.0,7.0,298.0,4.0,160.0,11.1,1.33,2019-11-01-ASR-internal_14142.csv,GBDT,42.58006681126462,5122,70
ZOPLUN_clean,Zr,Unmodified,0,4042.79,1.3645625916755506,17.85129,1.37916,0.779,300.0,500.0,720.0,7.0,298.0,4.0,160.0,11.1,1.33,2019-11-01-ASR-internal_14142.csv,GBDT,42.58006681126462,5123,70
CUFFIT_clean,In,Unmodified,0,2774.86,1.0989253511888888,6.2822,0.762341,0.6964,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv,GBDT,42.575055359826166,5124,109
YAMXOC_clean,In,Unmodified,0,2770.37,1.0983341575313046,6.24327,0.760698,0.6968,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv,GBDT,42.575055359826166,5125,109
ZUWXUM_clean,In,Unmodified,0,2753.99,1.1103250193355823,6.25511,0.764456,0.7012,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv,GBDT,42.575055359826166,5126,109
c5sc03494a_c5sc03494a2_clean,In,Unmodified,0,2776.54,1.1081144157836733,6.21978,0.769181,0.701,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv,GBDT,42.575055359826166,5127,109
CUFFOZ_clean,In,Unmodified,0,2757.33,1.1108441862236293,6.2305,0.765741,0.7024,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv,GBDT,42.575055359826166,5128,109
CUFFAL_clean,In,Unmodified,0,2781.24,1.098534466640779,6.84864,0.763822,0.6982,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv,GBDT,42.575055359826166,5129,109
CUFDOX_clean,In,Unmodified,0,2763.05,1.1058533142722715,6.24795,0.763882,0.7012,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv,GBDT,42.575055359826166,5130,109
CUFFUF_clean,In,Unmodified,0,2808.01,1.1015957920377775,6.2074,0.773323,0.7036,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv,GBDT,42.575055359826166,5131,109
YAKBOE_clean,In,Unmodified,0,2564.04,1.2038735745152183,7.89334,0.771695,0.674,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv,GBDT,42.575055359826166,5132,109
CUFFEP_clean,In,Unmodified,0,2829.99,1.0993551213961887,6.24407,0.777791,0.6998,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv,GBDT,42.575055359826166,5133,109
TUKBAE_clean,In,Unmodified,0,2378.44,1.4125073577639127,13.90024,0.839891,0.7176,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv,GBDT,42.571525593881795,5134,110
BAQXAV_clean,Zn,Unmodified,0,2606.74,1.6233609796143844,11.42499,1.05792,0.7574,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.553991344415614,5135,572
CACKEZ_clean,Zn,Unmodified,0,2582.12,1.6595820488590771,11.25321,1.07131,0.7018,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.553991344415614,5136,572
UWAGAB05_clean,Zn,Unmodified,0,2311.61,1.7122334649876059,10.79177,0.989504,0.7512,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.553991344415614,5137,572
YUCGOT_clean,Zn,Unmodified,0,2820.66,1.62432905773826,15.46967,1.14542,0.7914,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.553991344415614,5138,572
OKUJUB_clean,Zn,Unmodified,0,2604.21,1.593051251627173,12.36826,1.03716,0.7328,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.553991344415614,5139,572
UWAGAB06_clean,Zn,Unmodified,0,2335.25,1.7031341398137243,10.62328,0.994311,0.7538,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.553991344415614,5140,572
OMUKUE_clean,Zn,Unmodified,0,2878.09,1.593376162663433,13.84583,1.14647,0.7554,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.553991344415614,5141,572
KAFTUJ_clean,Zn,Unmodified,0,2496.15,1.7007791999679505,16.80129,1.06135,0.7238,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.553991344415614,5142,572
SUHBAA_clean,Zn,Unmodified,0,2757.16,1.6354654789711152,11.92534,1.12731,0.807,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.553991344415614,5143,572
MAPFER_clean,Zn,Unmodified,0,2395.97,1.6464329686932644,14.89833,0.986201,0.6748,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.553991344415614,5144,572
HOGJIX_clean,Zn,Unmodified,0,3084.95,1.2321068412778164,10.87652,0.950247,0.7452,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.481991708351835,5145,573
ZELQAK_clean,Zn,Unmodified,0,3437.05,1.1211405129398757,8.24038,0.963354,0.7374,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.481991708351835,5146,573
MATVEJ_clean,Zn,Unmodified,0,3151.99,1.2410077443139096,8.53091,0.977911,0.7002,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.481991708351835,5147,573
HUZYEI_clean,Zn,Unmodified,0,3133.48,1.2375901553544302,8.53699,0.969491,0.6894,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.481991708351835,5148,573
KUTPAS_clean,Zn,Unmodified,0,2874.7,1.3363397919782936,10.94144,0.960394,0.7066,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.481991708351835,5149,573
FUYCOT_clean,Zn,Unmodified,0,2750.24,1.3926260980859853,12.48944,0.957514,0.7746,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.481991708351835,5150,573
YODJEI_clean,Zn,Unmodified,0,2839.96,1.351981013817096,12.07331,0.959893,0.7506,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.481991708351835,5151,573
UBIBUF_clean,Zn,Unmodified,0,3087.55,1.2739045521530015,11.65323,0.983311,0.745,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.481991708351835,5152,573
XAMHEA_manual,Zn,Unmodified,0,3225.88,1.2155628851662181,9.05929,0.980315,0.7172,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.481991708351835,5153,573
SENWIT_clean,Zn,Unmodified,0,3206.24,1.2171715155446878,8.52908,0.975636,0.7642,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.481991708351835,5154,573
URENEM_clean,Zn,Unmodified,0,2751.44,1.3948841333992381,8.53899,0.959485,0.7178,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.481991708351835,5155,573
NADFAC_clean,Zn,Unmodified,0,3164.71,1.236443149609285,13.52453,0.978246,0.7362,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.481991708351835,5156,573
TONQOD_clean,Zn,Unmodified,0,4075.73,0.9504790552858015,8.4438,0.968474,0.7088,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.481991708351835,5157,573
PEJNUP_clean,Zn,Unmodified,0,2942.66,1.3065566528243155,9.7414,0.961188,0.7412,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.481991708351835,5158,573
DURDIF_clean,Zn,Unmodified,0,3594.14,1.0906709254508729,6.93958,0.980006,0.7204,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.481991708351835,5159,573
TETRER_clean,Zn,Unmodified,0,3004.33,1.2732888863740002,9.13487,0.956345,0.7816,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.481991708351835,5160,573
UFENAW_clean,Zn,Unmodified,0,4090.58,0.9612886192178125,7.28617,0.983057,0.7422,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.481991708351835,5161,573
URENAI_clean,Zn,Unmodified,0,2849.56,1.3519827622510143,8.47123,0.963139,0.7246,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.481991708351835,5162,573
HUZYAE_clean,Zn,Unmodified,0,2880.48,1.3512664555907348,9.33073,0.973074,0.6852,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.481991708351835,5163,573
UMEKEE_clean,Zn,Unmodified,0,3481.13,1.1222264034954166,8.30632,0.976654,0.734,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.481991708351835,5164,573
VIZSOO_clean,Zn,Unmodified,0,3503.12,1.10712964443125,10.55409,0.969602,0.738,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.481991708351835,5165,573
VIZSUU_clean,Zn,Unmodified,0,2962.88,1.3109461064909818,10.03238,0.971044,0.7282,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.481991708351835,5166,573
KEFBII_clean,Zn,Unmodified,0,3242.83,1.1955273634448922,11.60551,0.969223,0.7332,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.481991708351835,5167,573
ADUWIH_clean,Zn,Unmodified,0,2844.14,1.3824003037825143,9.28386,0.982935,0.7098,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.481991708351835,5168,573
NUVYIO_clean,Zn,Unmodified,0,2919.72,1.4417272889181154,11.73961,1.05236,0.7274,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.400509803862604,5169,574
VOLQOD_clean,Zn,Unmodified,0,2691.32,1.56214794227368,11.11495,1.05106,0.7388,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.400509803862604,5170,574
SIZPUN_clean,Zn,Unmodified,0,3103.37,1.4064065838105029,19.22538,1.09115,0.757,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.400509803862604,5171,574
SUGDOP_clean,Zn,Unmodified,0,2762.08,1.5042721427330128,11.89493,1.03873,0.7794,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.400509803862604,5172,574
FAYPAY_clean,Zn,Unmodified,0,2984.72,1.4755018896244876,12.90794,1.10099,0.742,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.400509803862604,5173,574
EGEJIK_manual,Zn,Unmodified,0,3060.48,1.4226657256378084,10.26084,1.08851,0.7408,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.400509803862604,5174,574
ic502254c_si_002_clean,Zn,Unmodified,0,2623.79,1.5312048601450572,12.68207,1.00439,0.7144,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.400509803862604,5175,574
SUGSUK_clean,Zn,Unmodified,0,2570.49,1.5425479188792801,11.89504,0.991276,0.7834,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.400509803862604,5176,574
UPUJAS_clean,Zn,Unmodified,0,2814.22,1.4993426242440178,14.98739,1.05487,0.7588,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.400509803862604,5177,574
ETAXUT_clean,Zn,Unmodified,0,2630.17,1.5265325055034464,12.89356,1.00376,0.7242,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.400509803862604,5178,574
UPUHUK_clean,Zn,Unmodified,0,2899.65,1.5053540944596762,15.16902,1.09125,0.7642,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.400509803862604,5179,574
CUBBEI_clean,Zn,Unmodified,0,3051.99,1.4643953617148155,11.31649,1.11733,0.737,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.400509803862604,5180,574
HOLQAC01_clean,Zn,Unmodified,0,2772.82,1.5358948651553288,14.94533,1.06469,0.7714,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.400509803862604,5181,574
EDUTIG_clean,Zn,Unmodified,0,2720.81,1.5346900371580523,15.04959,1.0439,0.7442,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.400509803862604,5182,574
VEJHEZ_clean,Zn,Unmodified,0,3178.7,1.4141630226193098,15.05768,1.1238,0.7706,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.400509803862604,5183,574
FUNCIB_clean,Zn,Unmodified,0,3003.53,1.4202355228680918,11.36834,1.06643,0.75,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.400509803862604,5184,574
HOLQOQ_clean,Zn,Unmodified,0,2766.85,1.5302600430091982,14.93193,1.0585,0.7678,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.400509803862604,5185,574
FUNBEW_clean,Zn,Unmodified,0,3134.53,1.4243538903759096,11.16014,1.11617,0.7464,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.400509803862604,5186,574
UPUJOG_clean,Zn,Unmodified,0,2823.34,1.5063152153123605,15.08112,1.06321,0.7564,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.400509803862604,5187,574
HUQHUY_clean,Zn,Unmodified,0,2933.88,1.5851636740425648,12.11698,1.16267,0.7208,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.400509803862604,5188,574
HUZXOR_clean,Zn,Unmodified,0,2846.85,1.487131390835485,11.426,1.05841,0.7086,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.400509803862604,5189,574
FAYRAA_clean,Zn,Unmodified,0,2642.99,1.51005035963057,11.93149,0.997762,0.7144,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.400509803862604,5190,574
GAWMOJ_clean,Zn,Unmodified,0,2848.41,1.4381497045720246,9.85959,1.02411,0.7242,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.400509803862604,5191,574
EDUSUR_clean,Zn,Unmodified,0,2829.56,1.48762351743734,14.97276,1.05233,0.7584,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.400509803862604,5192,574
RACHUA01_clean,Zn,Unmodified,0,2710.09,1.466054632871971,12.36518,0.993285,0.7108,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.400509803862604,5193,574
COJTOL_clean,Zn,Unmodified,0,3257.81,1.4022671672074185,14.39418,1.14208,0.7988,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.400509803862604,5194,574
YOZQAG_charged,Zn,Unmodified,0,2781.99,1.547784140129907,13.27914,1.07648,0.7516,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.400509803862604,5195,574
c5ta03835a_c5ta03835a2_clean,Zn,Unmodified,0,2938.54,1.4832399763147683,12.36152,1.08964,0.7304,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.400509803862604,5196,574
USAHAZ_clean,Zn,Unmodified,0,3011.58,1.4145664402074658,10.72389,1.06502,0.7326,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.400509803862604,5197,574
ASINEX_clean,Zn,Unmodified,0,2801.34,1.5175166170475558,12.53569,1.06277,0.7014,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.400509803862604,5198,574
cg401887b_si_003_clean,Zn,Unmodified,0,3057.16,1.2331536458674064,8.26997,0.942487,0.7266,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.3306140545788,5199,575
DUPVER_clean,Zn,Unmodified,0,2723.91,1.355629224166731,9.93002,0.923153,0.7348,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.3306140545788,5200,575
RACHUA_clean,Zn,Unmodified,0,2668.75,1.3831703981264638,10.9643,0.922834,0.7024,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.3306140545788,5201,575
YEKXIX_clean,Zn,Unmodified,0,2863.15,1.2924506225660548,10.1844,0.92512,0.7438,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.3306140545788,5202,575
BUKRUW03_clean,Zn,Unmodified,0,3286.2,1.123456880287262,10.56885,0.922976,0.764,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.3306140545788,5203,575
GAFROX_clean,Zn,Unmodified,0,3202.06,1.182521251944061,10.38317,0.946626,0.7244,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.3306140545788,5204,575
QOMGOQ_clean,Zn,Unmodified,0,2678.61,1.4015328845931285,9.82138,0.93854,0.6916,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.3306140545788,5205,575
UKOHIN_clean,Zn,Unmodified,0,3092.92,1.2029396169315727,9.13035,0.930149,0.7082,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.3306140545788,5206,575
cg3002866_si_001_clean,Zn,Unmodified,0,2959.08,1.2576949592440896,14.19695,0.930405,0.7264,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.3306140545788,5207,575
IYIJAC_clean,Zn,Unmodified,0,2729.39,1.3819600716643645,11.5401,0.942977,0.7042,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.3306140545788,5208,575
DAPHOU_clean,Zn,Unmodified,0,3056.76,1.2275821458014367,10.96282,0.938106,0.737,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.3306140545788,5209,575
