cif_file,metal,modification,mod_code,sa,mpd,pd,pv,vf,ci,ad,time,ph,temp,ionic_charge,atomic_radius,polarizability,electronegativity,source_file
NAPSUV_clean,Cu,Unmodified,0,2269.44,1.2574643965031023,11.22826,0.713435,0.6466,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
NAQLAT_clean,Zn,Unmodified,0,875.308,1.9518980747348362,6.1178,0.427128,0.5306,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NARPUU_clean,Nd,Unmodified,0,304.676,2.8780868857409185,4.57962,0.219221,0.431,300.0,500.0,720.0,7.0,298.0,3.0,181.0,24.0,1.14,2019-11-01-ASR-internal_14142.csv
NARVUA_clean,Nd,Unmodified,0,102.519,7.280406558784225,3.82973,0.186595,0.3964,300.0,500.0,720.0,7.0,298.0,3.0,181.0,24.0,1.14,2019-11-01-ASR-internal_14142.csv
NASRIL_clean,Cu,Unmodified,0,2877.3,1.1124192819657317,7.12232,0.800191,0.6816,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
NASROR_clean,Zn,Unmodified,0,2452.8,1.4708333333333334,13.45228,0.901915,0.7,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NATFAS_clean,Zn,Unmodified,0,1177.44,1.4213989672509852,6.53453,0.418403,0.564,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NATHUO_clean,Zn,Unmodified,0,1591.37,1.405641679810478,7.56745,0.559224,0.6018,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NATKIF_clean,Cu,Unmodified,0,5503.94,1.7999324120539104,17.00981,2.47668,0.8556,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
NATKOL_clean,Cu,Unmodified,0,3946.53,1.0181399862664162,7.96067,1.00453,0.699,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
NATNIG_charged,Cu,Unmodified,0,79.0,13.362835443037975,3.33454,0.263916,0.3704,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
NATNOM_charged,Cu,Unmodified,0,79.0,27.038075949367087,4.69305,0.534002,0.562,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
NAVCAO_clean,Fe,Unmodified,0,79.0,11.791189873417721,5.32066,0.232876,0.45,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv
NAVFUM_clean,Fe,Unmodified,0,79.0,9.92420253164557,3.89875,0.196003,0.4038,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv
NAVLIG_clean,Cu,Unmodified,0,419.471,3.8890030538463924,4.05904,0.407831,0.474,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
NAWDUN_clean,Cu,Unmodified,0,2457.48,1.2300828490974494,7.40097,0.755726,0.6368,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
NAWXER_clean,Zn,Unmodified,0,4348.79,1.015270914438269,9.09863,1.1038,0.734,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NAXLII_clean,Zn,Unmodified,0,811.372,2.0200401295583283,5.86925,0.409751,0.5042,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NAYGUR_clean,Cu,Unmodified,0,3001.16,1.2962801050260566,7.6924,0.972586,0.7254,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
NAYZOE_clean,Cu,Unmodified,0,4614.84,1.4124259996012862,15.82314,1.62953,0.813,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
NAYZUK_SL,In,Unmodified,0,726.992,2.3196899003015163,9.49894,0.421599,0.563,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv
NAZBAT_clean,In,Unmodified,0,1681.89,1.3853105732241704,6.89006,0.582485,0.6016,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv
nchem.2258-s3_clean,Zn,Unmodified,0,4443.09,1.2813064781492158,11.60468,1.42324,0.7802,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
ncomms7350-s2_clean,Cu,Unmodified,0,836.355,1.6660102468449403,6.32642,0.348344,0.531,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
NDAIAH_clean,Nd,Unmodified,0,769.486,1.854609440587613,6.63827,0.356774,0.551,300.0,500.0,720.0,7.0,298.0,3.0,181.0,24.0,1.14,2019-11-01-ASR-internal_14142.csv
NEBNOZ_clean,Zn,Unmodified,0,1096.06,1.662025801507217,6.01321,0.45542,0.5186,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NEDMEP_clean,Zn,Unmodified,0,79.0,17.544911392405062,4.8267,0.346512,0.585,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NEDTUN_clean,Zn,Unmodified,0,1364.99,1.320009670400516,6.37069,0.45045,0.573,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NEDVAV_clean,Zn,Unmodified,0,1110.46,1.6568773301154476,6.13571,0.459974,0.5762,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NEDXOL_clean,Zn,Unmodified,0,914.669,1.9242064615724377,5.99531,0.440003,0.5274,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NEFTOJ_clean,Cu,Unmodified,0,1641.85,1.3667557937692236,4.69947,0.561002,0.614,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
NEFZOO_clean,Cu,Unmodified,0,1492.33,1.2833837019962073,4.9876,0.478808,0.5624,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
NEHGEO_clean,Zn,Unmodified,0,1328.28,1.2727316529647366,5.2858,0.422636,0.5648,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NEHGIS_clean,Zn,Unmodified,0,1309.79,1.2762259598866994,5.25791,0.417897,0.5618,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NEHNEV01_clean,Zn,Unmodified,0,367.419,3.221216104774113,5.0058,0.295884,0.409,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NEHNEV_clean,Zn,Unmodified,0,1802.11,1.379733756540944,5.92864,0.621608,0.6058,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NEHZIK_clean,Zn,Unmodified,0,1031.85,1.736481077676019,7.34019,0.447947,0.5382,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NEJRUR_clean,Cu,Unmodified,0,853.554,1.9034062285455873,4.68942,0.406165,0.5034,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
NEJSAY_clean,Cu,Unmodified,0,843.559,2.0009602173647605,4.50943,0.421982,0.5234,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
NEJSEC_clean,Cu,Unmodified,0,836.024,2.0500511947025446,5.81645,0.428473,0.5324,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
NEJSIG_clean,Cu,Unmodified,0,79.0,14.779443037974684,3.52077,0.291894,0.43,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
NEJSOM_clean,Cu,Unmodified,0,1378.11,1.4692441096864546,5.41485,0.506195,0.5672,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
NELVAC_clean,Zn,Unmodified,0,563.4,2.174121405750799,4.82648,0.306225,0.5062,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NELVEG_clean,Zn,Unmodified,0,438.489,2.286086994200539,4.88877,0.250606,0.4838,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NELWIL_clean,Cu,Unmodified,0,79.0,12.27767088607595,3.58332,0.242484,0.4086,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
NERSUA_clean,Cu,Unmodified,0,1921.64,1.2970774963052392,7.09566,0.623129,0.6114,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
NERTAH_clean,Cu,Unmodified,0,441.88,3.2374581334298904,4.54882,0.357642,0.4772,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
NERVAJ_clean,Zn,Unmodified,0,1371.82,1.6381945153154205,12.53445,0.561827,0.569,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NESVEO_charged,Zn,Unmodified,0,2578.3,1.1756661366016365,10.20306,0.757805,0.6856,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NETYIV01_clean,Cu,Unmodified,0,2580.37,1.358177315656282,8.07265,0.87615,0.686,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
NETYIV_clean,Cu,Unmodified,0,2550.96,1.3772713017844262,8.05298,0.878341,0.686,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
NEVJOP_clean,Zn,Unmodified,0,79.0,15.550632911392405,5.38691,0.307125,0.458,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NEVPOU_clean,Cu,Unmodified,0,838.376,2.1792799412196917,6.31655,0.456764,0.5652,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
NEYVEU_clean,Zn,Unmodified,0,3904.79,1.5842388451107485,20.18169,1.54653,0.7952,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NEYYOG_clean,Cu,Unmodified,0,281.711,3.077252929420576,12.40074,0.216724,0.4982,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
NHBZZN10_clean_h,Zn,Unmodified,0,79.0,12.00921518987342,3.40814,0.237182,0.3652,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NIBHOW_clean,Cu,Unmodified,0,5099.19,2.4812960489803286,27.51057,3.16315,0.8844,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
NIBHUC_clean,Cu,Unmodified,0,4288.89,1.7196710570800369,18.86769,1.84387,0.8286,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
NIBJAK_clean,Cu,Unmodified,0,5321.22,3.0622300900921213,32.00355,4.0737,0.9102,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
NIGDEO_clean,Cu,Unmodified,0,3344.77,1.4229139821273211,13.9402,1.18983,0.7538,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
NIGDIS_clean,Cu,Unmodified,0,3549.5,1.388826595295112,14.03164,1.23241,0.7674,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
NIGHOA_charged,Cu,Unmodified,0,79.0,13.849468354430382,3.71107,0.273527,0.4042,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
NIGLUK_clean,Cu,Unmodified,0,79.0,17.632810126582278,5.06191,0.348248,0.4414,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
NIHBAI01_clean,Fe,Unmodified,0,438.616,2.2864555784558704,4.75768,0.250719,0.4424,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv
NIHBAI02_clean,Fe,Unmodified,0,473.823,2.1746854838199074,4.7992,0.257604,0.449,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv
NIHBAI_clean,Fe,Unmodified,0,419.881,2.3542479893112573,4.7247,0.247126,0.4386,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv
NIHBEM01_clean,Fe,Unmodified,0,450.089,2.2957148475079374,4.87963,0.258319,0.4496,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv
NIHBEM02_clean,Fe,Unmodified,0,511.052,2.130875135993989,5.01891,0.272247,0.4636,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv
NIHBEM_clean,Fe,Unmodified,0,425.111,2.365217554944473,4.82471,0.25137,0.4434,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv
NIHBIQ01_clean,Fe,Unmodified,0,575.542,2.014907687015022,5.30133,0.289916,0.4798,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv
NIHBIQ02_clean,Fe,Unmodified,0,618.147,1.9446571770145284,5.38184,0.300521,0.4894,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv
NIHBIQ_clean,Fe,Unmodified,0,555.476,2.0539213215332435,5.25122,0.285226,0.4762,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv
NIJSAC_clean,Cu,Unmodified,0,134.269,7.1018924695946195,3.99361,0.238391,0.3722,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
NIKYOW01_clean,Fe,Unmodified,0,386.278,2.527464675699884,4.61161,0.244076,0.436,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv
NIKYOW02_clean,Fe,Unmodified,0,437.671,2.3470414992083093,4.72463,0.256808,0.4498,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv
NIKYOW_clean,Fe,Unmodified,0,363.032,2.6436016659688404,4.56807,0.239928,0.4324,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv
NIKYUC01_clean,Fe,Unmodified,0,494.351,2.1613145315777658,4.94759,0.267112,0.4572,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv
NIKYUC02_clean,Fe,Unmodified,0,546.992,2.06220931933191,5.06856,0.282003,0.4718,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv
NIKYUC_clean,Fe,Unmodified,0,467.997,2.223014250091347,4.9018,0.260091,0.4504,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv
NIKZAJ01_clean,Fe,Unmodified,0,384.965,2.486044185835076,4.60883,0.23926,0.4298,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv
NIKZAJ02_clean,Fe,Unmodified,0,426.914,2.3350557723569616,4.67382,0.249217,0.4402,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv
NIKZAJ_clean,Fe,Unmodified,0,361.491,2.5993565538284495,4.56098,0.234911,0.426,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv
NIKZEN01_clean,Fe,Unmodified,0,481.435,2.1873191604266413,4.86464,0.263263,0.4544,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv
NIKZEN02_clean,Fe,Unmodified,0,512.806,2.138625523102304,4.94738,0.274175,0.4662,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv
NIKZEN_clean,Fe,Unmodified,0,463.944,2.234743848395496,4.82301,0.259199,0.4514,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv
NIMPEG01_clean,Cu,Unmodified,0,4425.61,1.1075083434825934,8.44,1.22535,0.7444,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
NIMPEG_clean,Cu,Unmodified,0,3598.51,1.0343358779050218,5.8871,0.930517,0.6844,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
NIMPOQ_clean,Cu,Unmodified,0,4676.87,1.1713902674224428,9.48433,1.36961,0.765,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
NIMXAK_clean,Ti,Unmodified,0,1711.32,1.5331627048126593,11.51604,0.655933,0.6486,300.0,500.0,720.0,7.0,298.0,4.0,140.0,10.0,1.54,2019-11-01-ASR-internal_14142.csv
NIMXIS_clean,Zn,Unmodified,0,1823.65,1.390986208976503,10.63837,0.634168,0.667,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NINVAI_clean,Fe,Unmodified,0,2665.61,1.2889132318681278,11.85606,0.858935,0.7028,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv
NINVEM_clean,Fe,Unmodified,0,894.605,1.9623543351535035,10.22437,0.438883,0.5832,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv
NISCOJ_clean,Zn,Unmodified,0,79.0,20.464151898734176,4.58385,0.404167,0.48,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NISPEL_charged,Zn,Unmodified,0,811.729,1.960846538684709,5.69424,0.397919,0.5284,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NISPOV_clean,Zn,Unmodified,0,79.0,10.443949367088608,4.71107,0.206268,0.4068,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NIYZIG_clean,Zn,Unmodified,0,1964.22,1.355689281241409,9.1257,0.665718,0.637,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NIZZAY_clean,Zn,Unmodified,0,1711.74,1.3030647177725587,8.39896,0.557627,0.6754,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NIZZEC_clean,Zn,Unmodified,0,1710.34,1.310310230714361,8.3208,0.560269,0.6766,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NIZZIG_clean,Zn,Unmodified,0,1730.66,1.3192608600187212,8.38921,0.570798,0.6836,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NIZZOM_clean,Zn,Unmodified,0,1766.33,1.3132698872804063,8.52507,0.579917,0.685,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NODKAT_clean,In,Unmodified,0,725.159,2.415144816516102,4.87174,0.437841,0.5258,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv
NODKOH_clean,In,Unmodified,0,1313.52,1.6988428040684573,5.43236,0.557866,0.5884,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv
NODKUN_clean,In,Unmodified,0,3111.44,1.1518306636155606,8.11946,0.895963,0.6852,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv
NODTEH_manual,Zn,Unmodified,0,3641.28,1.4383403638281043,14.8606,1.30935,0.8024,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NODTIL_manual,Zn,Unmodified,0,3679.0,1.4140581679804296,14.78602,1.30058,0.8004,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NODTOR_manual,Zn,Unmodified,0,3687.19,1.4374957623556148,14.93364,1.32508,0.8014,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NOFQAB_clean,Zn,Unmodified,0,1286.14,2.149899699877152,21.07333,0.691268,0.655,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NOFQEG_clean,Cu,Unmodified,0,399.053,3.132075188007608,4.9219,0.312466,0.4896,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
NOFQIK_clean,Cu,Unmodified,0,543.181,2.65264064832901,4.9549,0.360216,0.5256,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
NOFQOQ_clean,Cu,Unmodified,0,528.834,2.5044607570617625,5.26068,0.331111,0.5044,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
NOHHID_clean,Cu,Unmodified,0,79.0,11.52212658227848,3.94586,0.227562,0.3866,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
NOHSIM01_clean,Zn,Unmodified,0,1052.99,1.5651392700785383,4.97938,0.412019,0.5942,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NOHSIM_clean,Zn,Unmodified,0,1044.52,1.6234174549075173,4.94525,0.423923,0.608,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NOJMOP_clean,Cu,Unmodified,0,79.0,12.49746835443038,3.37427,0.246825,0.4162,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
NOMQAJ01_clean,Zn,Unmodified,0,538.05,2.5410054827618254,4.90223,0.341797,0.45,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NOQLOV01_charged,In,Unmodified,0,79.0,10.917164556962026,3.28042,0.215614,0.4262,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv
NOQLOV_charged,In,Unmodified,0,79.0,10.521620253164556,3.28229,0.207802,0.4154,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv
NUBBAP_clean,Zn,Unmodified,0,3013.21,1.3414398598172712,14.05418,1.01051,0.7708,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NUBPIL_clean,Cu,Unmodified,0,3653.8,1.3820898790300509,11.57277,1.26247,0.7688,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
NUCBIY_clean,Zn,Unmodified,0,590.137,2.74473215541476,5.06822,0.404942,0.4806,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NUCCEV_clean,Cu,Unmodified,0,1495.08,1.480661904379699,6.52615,0.553427,0.556,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
NUCPEI_clean,Zn,Unmodified,0,2025.11,1.2040531131642234,6.7664,0.609585,0.6338,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NUCREJ_clean,Zn,Unmodified,0,136.841,7.795119883660599,4.13308,0.266673,0.4364,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NUDLAA_clean,Zn,Unmodified,0,1472.72,1.6224727035689064,10.10107,0.597362,0.6112,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NUFBEX_clean,Zn,Unmodified,0,1185.92,1.541749865083648,8.49623,0.457098,0.5628,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NUFBOH_clean,Zn,Unmodified,0,1324.31,1.5381021060023712,6.20415,0.509231,0.5816,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NUFBUN_clean,Zn,Unmodified,0,1837.54,1.313440795846621,7.53238,0.603375,0.6478,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NUFCAU_clean,Zn,Unmodified,0,2503.93,1.3920596821796136,9.94144,0.871405,0.7364,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NUFTOY_charged,In,Unmodified,0,1467.71,1.6695096442757766,9.32517,0.612589,0.6018,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv
NUHPAI_clean,Zn,Unmodified,0,1716.46,1.5593442317327524,5.92167,0.669138,0.5834,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
NUHZAS_clean,Zn,Unmodified,0,297.236,3.9303583684345105,4.59282,0.292061,0.4222,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
