feature,x,prediction,std,q05,q95
time,1797.7528089887642,55.74706381223174,0.4182522404077682,54.86785211542865,56.053440729843366
time,1842.6966292134832,56.71660949020718,0.6207665857282179,55.48747886473234,57.126220597322316
time,1887.6404494382023,56.71660949020718,0.620766585728221,55.487478864732346,57.12622059732232
time,1932.5842696629215,56.71660949020718,0.6207665857282184,55.487478864732346,57.12622059732232
time,1977.5280898876406,56.71660949020719,0.6207665857282167,55.487478864732346,57.126220597322316
time,2022.4719101123596,56.71660949020718,0.6207665857282149,55.487478864732346,57.12622059732231
time,2067.415730337079,56.71660949020718,0.6207665857282191,55.487478864732346,57.12622059732232
time,2112.3595505617977,56.71660949020718,0.6207665857282179,55.487478864732346,57.126220597322316
time,2157.303370786517,56.71660949020719,0.6207665857282165,55.487478864732346,57.126220597322316
time,2202.2471910112363,56.730803899477344,0.610670565139432,55.548917274698944,57.16405896246747
time,2247.191011235955,56.730803899477344,0.6093467644741436,55.55304839038766,57.16405896246747
time,2292.1348314606744,56.730803899477344,0.6093467644741422,55.55304839038766,57.16405896246747
time,2337.078651685393,56.730803899477344,0.6093467644741433,55.55304839038766,57.16405896246747
time,2382.0224719101125,56.730803899477344,0.6093467644741434,55.55304839038766,57.16405896246747
